9.832999999999999519e-01,1.053639804013073444e-03
9.834000000000000519e-01,8.620689623057842255e-04
9.829999999999999849e-01,9.725906420499086380e-04
9.837000000000000188e-01,1.070218044333159924e-03
9.819999999999999840e-01,9.136457229033112526e-04
9.826000000000000290e-01,1.212054281495511532e-03
9.818999999999999950e-01,1.064692041836678982e-03
9.828999999999999959e-01,9.910109220072627068e-04
9.825000000000000400e-01,1.020483323372900486e-03
9.839999999999999858e-01,9.762746631167829037e-04
