9.814814814814815103e-01,1.420000000000000000e+02
9.814814814814815103e-01,1.340000000000000000e+02
9.907407407407406996e-01,1.380000000000000000e+02
1.000000000000000000e+00,1.370000000000000000e+02
1.000000000000000000e+00,1.450000000000000000e+02
1.000000000000000000e+00,1.420000000000000000e+02
9.907407407407406996e-01,1.400000000000000000e+02
9.722222222222222099e-01,1.340000000000000000e+02
9.907407407407406996e-01,1.400000000000000000e+02
1.000000000000000000e+00,1.420000000000000000e+02
