9.988749999999999574e-01,3.000000000000000000e+00
9.986249999999999849e-01,3.000000000000000000e+00
9.975000000000000533e-01,3.000000000000000000e+00
9.987500000000000266e-01,3.000000000000000000e+00
9.986249999999999849e-01,3.000000000000000000e+00
9.987500000000000266e-01,3.000000000000000000e+00
9.986249999999999849e-01,3.000000000000000000e+00
9.985000000000000542e-01,3.000000000000000000e+00
9.979999999999999982e-01,3.000000000000000000e+00
9.978749999999999565e-01,3.000000000000000000e+00
