5.956227201667535498e-01,2.476493864378426224e-05
5.930171964564877607e-01,2.476493864378426224e-05
5.966649296508598210e-01,2.579681131464894861e-05
5.935383011985408963e-01,2.579681131464894861e-05
5.852006253256905044e-01,2.476493864378426224e-05
5.987493486190724745e-01,2.476493864378426224e-05
6.055237102657634596e-01,2.889242932724300772e-05
6.013548723293381526e-01,2.476493864378426224e-05
5.940594059405940319e-01,2.270119512104429305e-05
5.971860343929129566e-01,2.270119512104429305e-05
