4.113999999999999879e-01,1.834000000000000000e+03
3.917999999999999816e-01,1.461000000000000000e+03
4.227000000000000202e-01,1.867000000000000000e+03
4.661000000000000143e-01,2.356000000000000000e+03
4.585000000000000187e-01,2.616000000000000000e+03
4.576000000000000068e-01,2.054000000000000000e+03
4.459000000000000186e-01,1.876000000000000000e+03
4.716000000000000192e-01,2.001000000000000000e+03
4.053999999999999826e-01,1.113000000000000000e+03
4.555000000000000160e-01,1.882000000000000000e+03
