3.680999999999999828e-01,6.180000000000000000e+02
3.526000000000000245e-01,5.930000000000000000e+02
3.387000000000000011e-01,6.240000000000000000e+02
3.507000000000000117e-01,5.590000000000000000e+02
3.584999999999999853e-01,5.220000000000000000e+02
3.184000000000000163e-01,6.200000000000000000e+02
3.522000000000000131e-01,6.420000000000000000e+02
3.714999999999999969e-01,6.260000000000000000e+02
3.561000000000000276e-01,6.110000000000000000e+02
3.633000000000000118e-01,5.640000000000000000e+02
