9.996249999999999858e-01,2.000000000000000000e+00
9.993750000000000133e-01,2.000000000000000000e+00
9.993750000000000133e-01,2.000000000000000000e+00
9.989999999999999991e-01,2.000000000000000000e+00
9.993750000000000133e-01,2.000000000000000000e+00
9.993750000000000133e-01,2.000000000000000000e+00
9.993750000000000133e-01,2.000000000000000000e+00
9.993750000000000133e-01,2.000000000000000000e+00
9.992499999999999716e-01,2.000000000000000000e+00
9.992499999999999716e-01,2.000000000000000000e+00
