2.268309593200683594e+00,8.300000000000000000e+01,5.424050092697143555e-01
2.285851716995239258e+00,1.000000000000000000e+01,5.353000164031982422e-01
2.127663612365722656e+00,1.800000000000000000e+01,5.973918437957763672e-01
2.134677410125732422e+00,2.300000000000000000e+01,5.947331190109252930e-01
2.104476213455200195e+00,2.100000000000000000e+01,6.061192750930786133e-01
2.173228979110717773e+00,2.800000000000000000e+01,5.799629688262939453e-01
2.212991237640380859e+00,1.200000000000000000e+01,5.644520521163940430e-01
2.192821025848388672e+00,1.800000000000000000e+01,5.723553895950317383e-01
